"id","age","age2","male","married","educ","hhsize","village","disability","employ","wage","ln_wage","age_before","age2_before"
7616004,41,1681,1,1,NA,2,0,NA,NA,NA,NA,41,1681
7616411,43,1849,1,1,0,3,0,NA,NA,NA,NA,43,1849
7616412,38,1444,0,1,16,3,0,NA,NA,NA,NA,38,1444
7618002,59,3481,0,0,9,2,0,NA,NA,NA,NA,59,3481
7618311,44,1936,1,1,0,2,0,NA,NA,NA,NA,44,1936
7618312,41,1681,0,1,0,2,0,NA,NA,NA,NA,41,1681
7618313,16,256,0,0,12,2,0,NA,NA,NA,NA,16,256
7619001,72,5184,0,0,9,3,0,NA,NA,NA,NA,72,5184
7619003,47,2209,1,0,NA,3,0,NA,NA,NA,NA,47,2209
7619005,39,1521,1,1,NA,3,0,NA,NA,NA,NA,39,1521
7619007,31,961,0,1,NA,3,0,NA,NA,NA,NA,31,961
7620001,71,5041,1,1,16,2,0,NA,NA,NA,NA,71,5041
7620002,63,3969,0,1,NA,2,0,NA,NA,NA,NA,63,3969
7620004,43,1849,0,0,NA,2,0,NA,NA,NA,NA,43,1849
7641001,56,3136,1,1,16,2,0,NA,NA,NA,NA,56,3136
7641002,51,2601,0,1,0,2,0,NA,NA,NA,NA,51,2601
7641003,22,484,0,0,16,2,0,NA,NA,NA,NA,22,484
7641005,17,289,0,0,12,2,0,NA,NA,NA,NA,17,289
76420015,32,1024,0,1,NA,4,0,NA,NA,NA,NA,32,1024
7642003,37,1369,1,1,NA,4,0,NA,NA,NA,NA,37,1369
7642006,41,1681,0,0,NA,4,0,NA,NA,NA,NA,41,1681
7701002,67,4489,1,1,12,2,0,NA,NA,NA,NA,67,4489
7701003,51,2601,0,1,NA,2,0,NA,NA,NA,NA,51,2601
7701411,31,961,1,1,12,4,0,NA,NA,NA,NA,31,961
7701412,29,841,0,1,12,4,0,NA,NA,NA,NA,29,841
7702001,78,6084,1,1,0,3,0,NA,NA,NA,NA,78,6084
77020011,16,256,0,0,6,3,0,NA,NA,NA,NA,16,256
7702002,71,5041,0,1,12,3,0,NA,NA,NA,NA,71,5041
7702003,45,2025,0,0,NA,3,0,NA,NA,NA,NA,45,2025
7702007,37,1369,0,0,NA,3,0,NA,NA,NA,NA,37,1369
7702311,50,2500,1,1,16,2,0,NA,NA,NA,NA,50,2500
7702312,44,1936,0,1,16,2,0,NA,NA,NA,NA,44,1936
7702313,15,225,1,0,9,2,0,NA,NA,NA,NA,15,225
7702321,43,1849,1,1,16,2,0,NA,NA,NA,NA,43,1849
7702322,44,1936,0,1,16,2,0,NA,NA,NA,NA,44,1936
7702411,42,1764,1,1,16,2,0,NA,NA,NA,NA,42,1764
7702412,40,1600,0,1,16,2,0,NA,NA,NA,NA,40,1600
7705001,58,3364,1,1,6,2,0,NA,NA,NA,NA,58,3364
7705002,57,3249,0,1,NA,2,0,NA,NA,NA,NA,57,3249
7705004,33,1089,0,0,NA,2,0,NA,NA,NA,NA,33,1089
7705005,31,961,1,0,NA,2,0,NA,NA,NA,NA,31,961
7711001,64,4096,1,0,12,4,0,NA,NA,NA,NA,64,4096
7711003,44,1936,1,1,NA,4,0,NA,NA,NA,NA,44,1936
7711007,19,361,0,0,12,4,0,NA,NA,NA,NA,19,361
7711009,38,1444,0,1,NA,4,0,NA,NA,NA,NA,38,1444
7712311,47,2209,1,1,NA,3,0,NA,NA,NA,NA,47,2209
7712312,44,1936,0,1,16,3,0,NA,NA,NA,NA,44,1936
7712313,17,289,1,0,12,3,0,NA,NA,NA,NA,17,289
7712315,15,225,1,0,12,3,0,NA,NA,NA,NA,15,225
7712411,50,2500,1,1,NA,2,0,NA,NA,NA,NA,50,2500
7712412,48,2304,0,1,0,2,0,NA,NA,NA,NA,48,2304
7712413,20,400,0,0,NA,2,0,NA,NA,NA,NA,20,400
7714004,50,2500,0,1,9,2,0,NA,NA,NA,NA,50,2500
7714005,50,2500,1,1,12,2,0,NA,NA,NA,NA,50,2500
7714006,24,576,1,0,12,2,0,NA,NA,NA,NA,24,576
7714007,19,361,0,1,12,2,0,NA,NA,NA,NA,19,361
7715001,69,4761,1,1,0,2,0,NA,NA,NA,NA,69,4761
7715002,69,4761,0,1,0,2,0,NA,NA,NA,NA,69,4761
7716001,54,2916,1,1,NA,2,0,NA,NA,NA,NA,54,2916
7716002,53,2809,0,1,0,2,0,NA,NA,NA,NA,53,2809
7716003,24,576,1,0,NA,2,0,NA,NA,NA,NA,24,576
7718311,46,2116,1,1,12,2,0,NA,NA,NA,NA,46,2116
7718312,41,1681,0,1,12,2,0,NA,NA,NA,NA,41,1681
7718313,15,225,1,0,NA,2,0,NA,NA,NA,NA,15,225
7741001,76,5776,1,0,18,2,0,NA,NA,NA,NA,76,5776
7741003,44,1936,0,1,NA,2,0,NA,NA,NA,NA,44,1936
7741007,46,2116,1,1,NA,2,0,NA,NA,NA,NA,46,2116
7741008,16,256,1,0,NA,2,0,NA,NA,NA,NA,16,256
7741311,44,1936,1,1,NA,2,0,NA,NA,NA,NA,44,1936
7741312,42,1764,0,1,16,2,0,NA,NA,NA,NA,42,1764
7741313,17,289,0,0,16,2,0,NA,NA,NA,NA,17,289
7743002,53,2809,0,0,6,2,0,NA,NA,NA,NA,53,2809
7743003,24,576,0,0,12,2,0,NA,NA,NA,NA,24,576
7743005,20,400,0,0,12,2,0,NA,NA,NA,NA,20,400
7743411,47,2209,1,1,9,4,0,NA,NA,NA,NA,47,2209
7743412,51,2601,0,1,0,4,0,NA,NA,NA,NA,51,2601
77450011,19,361,0,0,16,2,0,NA,NA,NA,NA,19,361
77450012,15,225,1,0,12,2,0,NA,NA,NA,NA,15,225
7745002,52,2704,0,1,12,2,0,NA,NA,NA,NA,52,2704
7745003,50,2500,1,1,12,2,0,NA,NA,NA,NA,50,2500
7745004,22,484,0,0,16,2,0,NA,NA,NA,NA,22,484
7746001,60,3600,1,1,6,3,0,NA,NA,NA,NA,60,3600
77460010,39,1521,1,1,0,3,0,NA,NA,NA,NA,39,1521
7746002,60,3600,0,1,6,3,0,NA,NA,NA,NA,60,3600
7746003,30,900,0,1,12,3,0,NA,NA,NA,NA,30,900
7746005,24,576,1,0,12,3,0,NA,NA,NA,NA,24,576
7746006,23,529,1,0,9,3,0,NA,NA,NA,NA,23,529
7746007,20,400,1,0,12,3,0,NA,NA,NA,NA,20,400
7746009,39,1521,1,0,NA,3,0,NA,NA,NA,NA,39,1521
7746511,29,841,1,1,12,3,0,NA,NA,NA,NA,29,841
7746512,48,2304,0,1,16,3,0,NA,NA,NA,NA,48,2304
7746513,18,324,0,0,12,3,0,NA,NA,NA,NA,18,324
7747001,63,3969,1,0,9,2,0,NA,NA,NA,NA,63,3969
7747006,28,784,0,0,12,2,0,NA,NA,NA,NA,28,784
7747511,33,1089,1,1,12,3,0,NA,NA,NA,NA,33,1089
7747512,29,841,0,1,12,3,0,NA,NA,NA,NA,29,841
7747521,33,1089,1,1,16,2,0,NA,NA,NA,NA,33,1089
7747522,29,841,0,1,12,2,0,NA,NA,NA,NA,29,841
77483210,42,1764,1,1,12,2,0,NA,NA,NA,NA,42,1764
77483211,44,1936,0,1,12,2,0,NA,NA,NA,NA,44,1936
7803001,69,4761,1,1,NA,3,0,NA,NA,NA,NA,69,4761
78030010,40,1600,0,1,NA,3,0,NA,NA,NA,NA,40,1600
7803002,60,3600,0,1,0,3,0,NA,NA,NA,NA,60,3600
7803004,40,1600,1,1,NA,3,0,NA,NA,NA,NA,40,1600
7804003,44,1936,1,1,12,3,0,NA,NA,NA,NA,44,1936
7804006,35,1225,0,1,12,3,0,NA,NA,NA,NA,35,1225
7804411,47,2209,1,1,12,2,0,NA,NA,NA,NA,47,2209
7804412,45,2025,0,1,0,2,0,NA,NA,NA,NA,45,2025
7804413,19,361,0,0,16,2,0,NA,NA,NA,NA,19,361
7805002,79,6241,0,0,9,2,0,NA,NA,NA,NA,79,6241
7805003,41,1681,0,1,12,2,0,NA,NA,NA,NA,41,1681
7805004,43,1849,1,1,12,2,0,NA,NA,NA,NA,43,1849
7806001,62,3844,1,1,6,2,0,NA,NA,NA,NA,62,3844
7806002,58,3364,0,1,0,2,0,NA,NA,NA,NA,58,3364
7806003,39,1521,1,1,12,2,0,NA,NA,NA,NA,39,1521
7806004,37,1369,0,1,12,2,0,NA,NA,NA,NA,37,1369
78070010,24,576,1,0,12,4,0,NA,NA,NA,NA,24,576
78070014,20,400,0,0,12,4,0,NA,NA,NA,NA,20,400
78070015,15,225,1,0,9,4,0,NA,NA,NA,NA,15,225
7807003,52,2704,1,1,NA,4,0,NA,NA,NA,NA,52,2704
7807009,47,2209,0,1,12,4,0,NA,NA,NA,NA,47,2209
7807421,42,1764,1,1,16,3,0,NA,NA,NA,NA,42,1764
7807422,36,1296,0,1,12,3,0,NA,NA,NA,NA,36,1296
7808001,56,3136,1,1,9,2,0,NA,NA,NA,NA,56,3136
7808002,51,2601,0,1,6,2,0,NA,NA,NA,NA,51,2601
7808005,23,529,1,0,12,2,0,NA,NA,NA,NA,23,529
7808007,19,361,0,0,0,2,0,NA,NA,NA,NA,19,361
7810002,45,2025,0,1,9,2,0,NA,NA,NA,NA,45,2025
7810006,67,4489,1,1,6,2,0,NA,NA,NA,NA,67,4489
7810413,57,3249,1,0,9,4,0,NA,NA,NA,NA,57,3249
7811002,57,3249,0,0,6,2,0,NA,NA,NA,NA,57,3249
7811412,38,1444,0,1,6,3,0,NA,NA,NA,NA,38,1444
7811413,15,225,0,0,12,3,0,NA,NA,NA,NA,15,225
7811421,37,1369,1,1,9,2,0,NA,NA,NA,NA,37,1369
7811422,34,1156,0,1,12,2,0,NA,NA,NA,NA,34,1156
7811431,36,1296,1,0,12,2,0,NA,NA,NA,NA,36,1296
7811441,33,1089,1,1,12,3,0,NA,NA,NA,NA,33,1089
7811442,30,900,0,1,12,3,0,NA,NA,NA,NA,30,900
7811451,33,1089,1,1,12,2,0,NA,NA,NA,NA,33,1089
7811452,31,961,0,1,0,2,0,NA,NA,NA,NA,31,961
7812001,59,3481,1,1,9,2,0,NA,NA,NA,NA,59,3481
7812002,56,3136,0,1,6,2,0,NA,NA,NA,NA,56,3136
7812003,39,1521,0,1,6,2,0,NA,NA,NA,NA,39,1521
7812006,32,1024,1,0,12,2,0,NA,NA,NA,NA,32,1024
7812007,44,1936,1,1,9,2,0,NA,NA,NA,NA,44,1936
7812411,36,1296,1,1,12,3,0,NA,NA,NA,NA,36,1296
7812412,35,1225,0,1,12,3,0,NA,NA,NA,NA,35,1225
7812421,34,1156,1,1,12,2,0,NA,NA,NA,NA,34,1156
7812422,33,1089,0,1,NA,2,0,NA,NA,NA,NA,33,1089
7813311,48,2304,1,1,12,2,0,NA,NA,NA,NA,48,2304
7813312,44,1936,0,1,0,2,0,NA,NA,NA,NA,44,1936
7815001,52,2704,1,1,12,2,0,NA,NA,NA,NA,52,2704
7815002,47,2209,0,1,0,2,0,NA,NA,NA,NA,47,2209
7815003,19,361,1,0,16,2,0,NA,NA,NA,NA,19,361
7815004,16,256,0,0,12,2,0,NA,NA,NA,NA,16,256
7816002,63,3969,0,0,6,2,0,NA,NA,NA,NA,63,3969
7816003,47,2209,1,1,NA,2,0,NA,NA,NA,NA,47,2209
7816004,39,1521,0,1,0,2,0,NA,NA,NA,NA,39,1521
7816511,18,324,0,0,12,2,0,NA,NA,NA,NA,18,324
7817002,60,3600,0,0,NA,4,0,NA,NA,NA,NA,60,3600
7817004,31,961,1,1,12,4,0,NA,NA,NA,NA,31,961
7817005,27,729,0,1,9,4,0,NA,NA,NA,NA,27,729
7817009,20,400,1,0,12,4,0,NA,NA,NA,NA,20,400
7818001,56,3136,1,1,NA,2,0,NA,NA,NA,NA,56,3136
7818002,46,2116,0,1,9,2,0,NA,NA,NA,NA,46,2116
7818003,27,729,1,0,9,2,0,NA,NA,NA,NA,27,729
7818004,23,529,1,0,16,2,0,NA,NA,NA,NA,23,529
7818005,17,289,0,0,12,2,0,NA,NA,NA,NA,17,289
7820001,50,2500,1,1,12,2,0,NA,NA,NA,NA,50,2500
7820002,44,1936,0,1,12,2,0,NA,NA,NA,NA,44,1936
7820004,22,484,0,0,12,2,0,NA,NA,NA,NA,22,484
7820511,27,729,1,1,16,2,0,NA,NA,NA,NA,27,729
7820512,26,676,0,1,12,2,0,NA,NA,NA,NA,26,676
78410012,33,1089,1,1,NA,4,0,NA,NA,NA,NA,33,1089
7841007,34,1156,0,1,0,4,0,NA,NA,NA,NA,34,1156
7841009,27,729,0,0,NA,4,0,NA,NA,NA,NA,27,729
7843002,51,2601,0,0,6,2,0,NA,NA,NA,NA,51,2601
7843003,27,729,1,0,12,2,0,NA,NA,NA,NA,27,729
7843311,36,1296,1,1,12,2,0,NA,NA,NA,NA,36,1296
7843312,38,1444,0,1,9,2,0,NA,NA,NA,NA,38,1444
7843411,24,576,0,1,12,3,0,NA,NA,NA,NA,24,576
7843412,31,961,1,1,12,3,0,NA,NA,NA,NA,31,961
7844001,62,3844,1,1,12,2,0,NA,NA,NA,NA,62,3844
7844002,53,2809,0,1,12,2,0,NA,NA,NA,NA,53,2809
7844006,18,324,1,0,12,2,0,NA,NA,NA,NA,18,324
7844007,15,225,0,0,9,2,0,NA,NA,NA,NA,15,225
7844008,15,225,0,0,9,2,0,NA,NA,NA,NA,15,225
79020015,31,961,1,1,9,3,0,NA,NA,NA,NA,31,961
79020016,29,841,1,1,0,3,0,NA,NA,NA,NA,29,841
79020018,32,1024,0,1,6,3,0,NA,NA,NA,NA,32,1024
7902003,57,3249,1,1,6,3,0,NA,NA,NA,NA,57,3249
7902004,53,2809,0,1,0,3,0,NA,NA,NA,NA,53,2809
7902005,33,1089,1,1,9,3,0,NA,NA,NA,NA,33,1089
7902007,28,784,0,1,6,3,0,NA,NA,NA,NA,28,784
7902008,19,361,0,1,9,3,0,NA,NA,NA,NA,19,361
7902009,16,256,1,0,9,3,0,NA,NA,NA,NA,16,256
7903002,56,3136,0,0,0,3,0,NA,NA,NA,NA,56,3136
7904002,58,3364,0,0,9,2,0,NA,NA,NA,NA,58,3364
7904411,38,1444,1,1,12,2,0,NA,NA,NA,NA,38,1444
7904412,37,1369,0,1,12,2,0,NA,NA,NA,NA,37,1369
7904421,34,1156,1,1,12,3,0,NA,NA,NA,NA,34,1156
7904422,36,1296,0,1,12,3,0,NA,NA,NA,NA,36,1296
7905001,48,2304,1,1,12,2,0,NA,NA,NA,NA,48,2304
7905002,43,1849,0,1,9,2,0,NA,NA,NA,NA,43,1849
7905003,20,400,0,0,16,2,0,NA,NA,NA,NA,20,400
7907001,52,2704,1,1,9,2,0,NA,NA,NA,NA,52,2704
7907002,49,2401,0,1,12,2,0,NA,NA,NA,NA,49,2401
7907003,25,625,0,1,18,2,0,NA,NA,NA,NA,25,625
7907005,19,361,1,0,16,2,0,NA,NA,NA,NA,19,361
7909001,55,3025,1,1,9,2,0,NA,NA,NA,NA,55,3025
7909002,46,2116,0,1,6,2,0,NA,NA,NA,NA,46,2116
7909003,29,841,0,1,12,2,0,NA,NA,NA,NA,29,841
7909006,16,256,0,0,12,2,0,NA,NA,NA,NA,16,256
7909008,28,784,1,1,16,2,0,NA,NA,NA,NA,28,784
7909511,37,1369,1,1,16,2,0,NA,NA,NA,NA,37,1369
7909512,26,676,0,1,12,2,0,NA,NA,NA,NA,26,676
7909521,19,361,0,0,16,2,0,NA,NA,NA,NA,19,361
7910002,49,2401,0,0,12,2,0,NA,NA,NA,NA,49,2401
7910003,26,676,1,0,12,2,0,NA,NA,NA,NA,26,676
7910004,22,484,1,0,12,2,0,NA,NA,NA,NA,22,484
7911003,29,841,0,1,12,3,0,NA,NA,NA,NA,29,841
7911005,21,441,1,0,12,3,0,NA,NA,NA,NA,21,441
7911008,34,1156,1,1,12,3,0,NA,NA,NA,NA,34,1156
7911311,42,1764,1,1,12,2,0,NA,NA,NA,NA,42,1764
7911312,37,1369,0,1,12,2,0,NA,NA,NA,NA,37,1369
7911411,33,1089,1,1,12,3,0,NA,NA,NA,NA,33,1089
7911412,28,784,0,1,12,3,0,NA,NA,NA,NA,28,784
7914001,52,2704,1,1,12,3,0,NA,NA,NA,NA,52,2704
7914002,51,2601,0,1,9,3,0,NA,NA,NA,NA,51,2601
7914003,25,625,1,1,12,3,0,NA,NA,NA,NA,25,625
7914004,21,441,0,0,16,3,0,NA,NA,NA,NA,21,441
7914006,23,529,0,1,12,3,0,NA,NA,NA,NA,23,529
7917001,50,2500,1,1,12,2,0,NA,NA,NA,NA,50,2500
7917002,46,2116,0,1,12,2,0,NA,NA,NA,NA,46,2116
7917004,17,289,0,0,12,2,0,NA,NA,NA,NA,17,289
7917511,20,400,1,0,12,2,0,NA,NA,NA,NA,20,400
7941002,56,3136,0,0,6,4,0,NA,NA,NA,NA,56,3136
7941005,31,961,0,1,9,4,0,NA,NA,NA,NA,31,961
7941006,26,676,1,1,12,4,0,NA,NA,NA,NA,26,676
7941411,36,1296,1,1,12,3,0,NA,NA,NA,NA,36,1296
7941412,36,1296,0,1,12,3,0,NA,NA,NA,NA,36,1296
7943333,37,1369,0,1,9,2,0,NA,NA,NA,NA,37,1369
7943337,41,1681,1,1,12,2,0,NA,NA,NA,NA,41,1681
7943411,33,1089,1,1,NA,2,0,NA,NA,NA,NA,33,1089
7943412,32,1024,0,1,0,2,0,NA,NA,NA,NA,32,1024
8003001,61,3721,1,1,NA,3,0,NA,NA,NA,NA,61,3721
80030011,55,3025,1,1,NA,3,0,NA,NA,NA,NA,55,3025
80030013,54,2916,1,1,NA,3,0,NA,NA,NA,NA,54,2916
80030015,43,1849,0,1,NA,3,0,NA,NA,NA,NA,43,1849
80030016,16,256,0,0,NA,3,0,NA,NA,NA,NA,16,256
80030017,21,441,0,0,NA,3,0,NA,NA,NA,NA,21,441
80030018,29,841,0,1,NA,3,0,NA,NA,NA,NA,29,841
80030019,18,324,0,0,NA,3,0,NA,NA,NA,NA,18,324
80030020,19,361,0,0,NA,3,0,NA,NA,NA,NA,19,361
8003004,86,7396,0,0,NA,3,0,NA,NA,NA,NA,86,7396
8003008,52,2704,0,0,NA,3,0,NA,NA,NA,NA,52,2704
8009111,64,4096,1,1,0,3,0,NA,NA,NA,NA,64,4096
8009112,63,3969,0,1,0,3,0,NA,NA,NA,NA,63,3969
8009113,28,784,0,0,16,3,0,NA,NA,NA,NA,28,784
8009114,23,529,0,0,NA,3,0,NA,NA,NA,NA,23,529
8009123,60,3600,0,1,18,2,0,NA,NA,NA,NA,60,3600
8009125,71,5041,1,1,0,2,0,NA,NA,NA,NA,71,5041
8011001,68,4624,0,0,16,2,0,NA,NA,NA,NA,68,4624
8011002,59,3481,0,0,0,2,0,NA,NA,NA,NA,59,3481
8011003,55,3025,1,1,0,2,0,NA,NA,NA,NA,55,3025
8011006,59,3481,0,1,0,2,0,NA,NA,NA,NA,59,3481
8011411,40,1600,1,0,16,2,0,NA,NA,NA,NA,40,1600
80120011,38,1444,0,1,NA,3,0,NA,NA,NA,NA,38,1444
80120015,17,289,0,0,9,3,0,NA,NA,NA,NA,17,289
8012002,75,5625,0,0,16,3,0,NA,NA,NA,NA,75,5625
8012003,40,1600,1,1,NA,3,0,NA,NA,NA,NA,40,1600
8012511,42,1764,1,1,9,2,0,NA,NA,NA,NA,42,1764
8012512,41,1681,0,1,6,2,0,NA,NA,NA,NA,41,1681
8013212,46,2116,0,1,16,2,NA,NA,NA,NA,NA,46,2116
8013214,15,225,0,0,9,2,NA,NA,NA,NA,NA,15,225
8018001,71,5041,1,1,16,2,0,NA,NA,NA,NA,71,5041
8018002,60,3600,0,1,16,2,0,NA,NA,NA,NA,60,3600
8018411,46,2116,1,1,NA,2,0,NA,NA,NA,NA,46,2116
8018412,40,1600,0,1,NA,2,0,NA,NA,NA,NA,40,1600
8018421,38,1444,1,1,16,4,0,NA,NA,NA,NA,38,1444
8018422,34,1156,0,1,16,4,0,NA,NA,NA,NA,34,1156
8018431,35,1225,1,1,16,4,0,NA,NA,NA,NA,35,1225
8018432,35,1225,0,1,16,4,0,NA,NA,NA,NA,35,1225
8101113,34,1156,1,1,12,3,0,NA,NA,NA,NA,34,1156
8101115,33,1089,0,1,NA,3,0,NA,NA,NA,NA,33,1089
8102002,52,2704,0,0,12,3,0,NA,NA,NA,NA,52,2704
8102003,30,900,1,0,NA,3,0,NA,NA,NA,NA,30,900
8103002,57,3249,0,0,9,3,0,NA,NA,NA,NA,57,3249
8103003,39,1521,0,0,9,3,0,NA,NA,NA,NA,39,1521
8103511,27,729,1,1,9,2,0,NA,NA,NA,NA,27,729
8103512,27,729,0,1,9,2,0,NA,NA,NA,NA,27,729
8103521,25,625,1,1,NA,2,0,NA,NA,NA,NA,25,625
8103522,25,625,0,1,12,2,0,NA,NA,NA,NA,25,625
8104001,60,3600,1,1,12,3,0,NA,NA,NA,NA,60,3600
8104002,58,3364,0,1,6,3,0,NA,NA,NA,NA,58,3364
8104005,32,1024,0,0,16,3,0,NA,NA,NA,NA,32,1024
8104008,16,256,0,0,12,3,0,NA,NA,NA,NA,16,256
8104511,41,1681,1,1,NA,2,0,NA,NA,NA,NA,41,1681
8104512,37,1369,0,1,NA,2,0,NA,NA,NA,NA,37,1369
81060013,28,784,1,1,12,3,0,NA,NA,NA,NA,28,784
8106003,46,2116,0,1,NA,3,0,NA,NA,NA,NA,46,2116
8106009,30,900,0,0,12,3,0,NA,NA,NA,NA,30,900
8106311,39,1521,1,1,NA,2,0,NA,NA,NA,NA,39,1521
8106312,37,1369,0,1,9,2,0,NA,NA,NA,NA,37,1369
8106313,15,225,0,0,9,2,0,NA,NA,NA,NA,15,225
8106511,51,2601,1,0,12,2,0,NA,NA,NA,NA,51,2601
81070010,37,1369,0,1,NA,3,0,NA,NA,NA,NA,37,1369
8107002,57,3249,0,1,16,3,0,NA,NA,NA,NA,57,3249
8107003,21,441,1,0,16,3,0,NA,NA,NA,NA,21,441
8108001,67,4489,1,1,NA,4,0,NA,NA,NA,NA,67,4489
8108002,64,4096,0,1,6,4,0,NA,NA,NA,NA,64,4096
8108003,40,1600,0,0,9,4,0,NA,NA,NA,NA,40,1600
8108004,21,441,1,0,NA,4,0,NA,NA,NA,NA,21,441
8108006,18,324,1,0,NA,4,0,NA,NA,NA,NA,18,324
8110001,76,5776,0,0,NA,5,0,NA,NA,NA,NA,76,5776
81100010,21,441,1,0,16,5,0,NA,NA,NA,NA,21,441
81100016,22,484,1,0,9,5,0,NA,NA,NA,NA,22,484
81100017,21,441,1,0,6,5,0,NA,NA,NA,NA,21,441
81100018,21,441,0,0,6,5,0,NA,NA,NA,NA,21,441
8110005,48,2304,0,1,0,5,0,NA,NA,NA,NA,48,2304
8110006,61,3721,1,1,NA,5,0,NA,NA,NA,NA,61,3721
8110007,21,441,0,0,16,5,0,NA,NA,NA,NA,21,441
8110008,44,1936,0,1,0,5,0,NA,NA,NA,NA,44,1936
8110009,53,2809,1,1,12,5,0,NA,NA,NA,NA,53,2809
8110111,53,2809,1,1,12,2,0,NA,NA,NA,NA,53,2809
8110112,50,2500,0,1,6,2,0,NA,NA,NA,NA,50,2500
8110114,24,576,1,0,12,2,0,NA,NA,NA,NA,24,576
8110411,41,1681,1,1,12,2,0,NA,NA,NA,NA,41,1681
8110412,41,1681,0,1,6,2,0,NA,NA,NA,NA,41,1681
8110413,18,324,1,0,12,2,0,NA,NA,NA,NA,18,324
8114312,49,2401,0,0,6,2,0,NA,NA,NA,NA,49,2401
8114313,23,529,1,0,NA,2,0,NA,NA,NA,NA,23,529
8115001,60,3600,1,1,6,3,0,NA,NA,NA,NA,60,3600
81150010,32,1024,1,1,12,3,0,NA,NA,NA,NA,32,1024
8115002,57,3249,0,1,6,3,0,NA,NA,NA,NA,57,3249
8115003,40,1600,0,0,12,3,0,NA,NA,NA,NA,40,1600
8115005,33,1089,0,1,12,3,0,NA,NA,NA,NA,33,1089
8115007,19,361,0,0,12,3,0,NA,NA,NA,NA,19,361
8115008,15,225,0,0,12,3,0,NA,NA,NA,NA,15,225
8115511,25,625,0,1,12,2,0,NA,NA,NA,NA,25,625
8115512,27,729,1,1,9,2,0,NA,NA,NA,NA,27,729
8118001,59,3481,1,1,6,4,0,NA,NA,NA,NA,59,3481
81180010,25,625,0,1,6,4,0,NA,NA,NA,NA,25,625
81180013,21,441,0,1,9,4,0,NA,NA,NA,NA,21,441
8118002,55,3025,0,1,6,4,0,NA,NA,NA,NA,55,3025
8118003,35,1225,1,0,12,4,0,NA,NA,NA,NA,35,1225
8118004,34,1156,1,1,6,4,0,NA,NA,NA,NA,34,1156
8118005,32,1024,1,1,12,4,0,NA,NA,NA,NA,32,1024
8118007,23,529,1,0,12,4,0,NA,NA,NA,NA,23,529
8118009,15,225,1,0,9,4,0,NA,NA,NA,NA,15,225
8120002,41,1681,1,1,12,3,0,NA,NA,NA,NA,41,1681
8120007,28,784,0,1,NA,3,0,NA,NA,NA,NA,28,784
8202003,43,1849,1,1,12,4,0,NA,NA,NA,NA,43,1849
8202004,39,1521,1,1,12,4,0,NA,NA,NA,NA,39,1521
8202005,30,900,0,1,12,4,0,NA,NA,NA,NA,30,900
8202008,25,625,0,1,6,4,0,NA,NA,NA,NA,25,625
8202311,46,2116,1,1,0,2,0,NA,NA,NA,NA,46,2116
8202312,44,1936,0,1,12,2,0,NA,NA,NA,NA,44,1936
8202313,17,289,1,0,12,2,0,NA,NA,NA,NA,17,289
8202314,15,225,0,0,9,2,0,NA,NA,NA,NA,15,225
82030010,24,576,1,0,12,3,0,NA,NA,NA,NA,24,576
82030012,57,3249,1,1,6,3,0,NA,NA,NA,NA,57,3249
82030013,20,400,1,0,12,3,0,NA,NA,NA,NA,20,400
82030014,31,961,1,1,12,3,0,NA,NA,NA,NA,31,961
8203004,55,3025,0,1,9,3,0,NA,NA,NA,NA,55,3025
8203007,31,961,1,0,9,3,0,NA,NA,NA,NA,31,961
8203008,29,841,0,1,9,3,0,NA,NA,NA,NA,29,841
8203111,72,5184,1,1,6,2,0,NA,NA,NA,NA,72,5184
8203112,65,4225,0,1,6,2,0,NA,NA,NA,NA,65,4225
8203411,37,1369,1,1,12,3,0,NA,NA,NA,NA,37,1369
8203412,35,1225,0,1,12,3,0,NA,NA,NA,NA,35,1225
8204001,70,4900,0,0,NA,2,0,NA,NA,NA,NA,70,4900
8204002,49,2401,0,1,9,2,0,NA,NA,NA,NA,49,2401
8204004,52,2704,1,1,9,2,0,NA,NA,NA,NA,52,2704
8204006,27,729,1,0,12,2,0,NA,NA,NA,NA,27,729
8204007,25,625,1,0,12,2,0,NA,NA,NA,NA,25,625
8204008,16,256,1,0,12,2,0,NA,NA,NA,NA,16,256
8204121,42,1764,1,1,9,2,0,NA,NA,NA,NA,42,1764
8204122,46,2116,0,1,12,2,0,NA,NA,NA,NA,46,2116
8204123,19,361,1,0,6,2,0,NA,NA,NA,NA,19,361
8205001,66,4356,1,1,6,2,0,NA,NA,NA,NA,66,4356
8205002,74,5476,0,1,6,2,0,NA,NA,NA,NA,74,5476
8205311,43,1849,1,1,9,2,0,NA,NA,NA,NA,43,1849
8205312,42,1764,0,1,6,2,0,NA,NA,NA,NA,42,1764
8205411,54,2916,1,1,6,2,0,NA,NA,NA,NA,54,2916
8205412,50,2500,0,1,6,2,0,NA,NA,NA,NA,50,2500
8205511,38,1444,1,1,9,2,0,NA,NA,NA,NA,38,1444
8205512,36,1296,0,1,6,2,0,NA,NA,NA,NA,36,1296
8205513,18,324,0,0,12,2,0,NA,NA,NA,NA,18,324
8205532,19,361,0,1,9,2,0,NA,NA,NA,NA,19,361
82060010,46,2116,0,0,12,3,0,NA,NA,NA,NA,46,2116
82060012,22,484,1,0,12,3,0,NA,NA,NA,NA,22,484
82060013,19,361,1,0,12,3,0,NA,NA,NA,NA,19,361
