"id","hhid14","age","age2","male","married","educ","hhsize","rural","disability","dis_phys","dis_cog","dis_vis","dis_hear","dis_verb","dis_men","dis_autism","employ","wage","ln_wage","sec_agr","sec_min","sec_man","sec_ele","sec_con","sec_who","sec_tra","sec_fin","sec_soc","sec_other"
"26712004","2671200",24,576,0,1,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26712005","2671200",22,484,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3900000,15.1764871110999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26713001","2671300",63,3969,1,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26713311","2671331",40,1600,1,1,9,2,0,0,0,0,0,0,0,0,0,1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26713312","2671331",39,1521,0,1,9,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26713313","2671331",20,400,1,0,12,2,0,0,0,0,0,0,0,0,0,1,1750000,14.3751263458997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26713321","2671332",36,1296,1,1,12,2,0,0,0,0,0,0,0,0,0,1,3400000,15.0392859895864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26713322","2671332",37,1369,0,1,12,2,0,0,0,0,0,0,0,0,0,1,1550000,14.2537654888954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26713323","2671332",16,256,0,0,12,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26714001","2671400",80,6400,1,1,6,3,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26714002","2671400",76,5776,0,1,NA,3,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26714005","2671400",39,1521,1,1,0,3,0,1,0,0,1,0,0,0,0,1,7500000,15.8304135785065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26714006","2671400",39,1521,0,1,12,3,0,0,0,0,0,0,0,0,0,1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26715001","2671500",54,2916,1,1,6,3,0,0,0,0,0,0,0,0,0,1,1500000,14.2209756660724,1,0,0,0,0,0,0,0,0,0
"26715002","2671500",53,2809,0,1,6,3,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26715003","2671500",33,1089,0,0,6,3,0,0,0,0,0,0,0,0,0,1,60000,11.0020998412042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26715004","2671500",21,441,1,0,12,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26716001","2671600",45,2025,1,1,16,2,0,0,0,0,0,0,0,0,0,1,1e+07,16.1180956509583,0,0,0,0,0,0,0,1,0,0
"26716003","2671600",44,1936,0,1,16,2,0,0,0,0,0,0,0,0,0,1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26716004","2671600",16,256,1,0,12,2,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26718001","2671800",60,3600,1,1,12,2,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26718002","2671800",59,3481,0,1,9,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26718003","2671800",30,900,1,1,16,2,0,0,0,0,0,0,0,0,0,1,5e+06,15.4249484703984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26718004","2671800",25,625,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2500000,14.7318012898384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26718411","2671841",42,1764,1,1,16,2,0,1,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26718412","2671841",41,1681,0,1,16,2,0,0,0,0,0,0,0,0,0,1,3600000,15.0964444034263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26719002","2671900",51,2601,0,1,6,2,0,0,0,0,0,0,0,0,0,1,9e+05,13.7101500423064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26719004","2671900",18,324,0,0,12,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26719005","2671900",51,2601,1,1,6,2,0,0,0,0,0,0,0,0,0,1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26719411","2671941",32,1024,1,1,12,2,0,0,0,0,0,0,0,0,0,1,1250000,14.0386541092785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26719412","2671941",32,1024,0,1,16,2,0,1,0,0,1,0,0,0,0,1,350000,12.7656884334656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26720005","2672000",38,1444,1,1,12,3,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26720009","2672000",36,1296,0,1,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268010010","2680100",26,676,0,1,16,4,1,0,0,0,0,0,0,0,0,1,4e+05,12.8992198260901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26801002","2680100",86,7396,0,0,6,4,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26801003","2680100",55,3025,1,1,16,4,1,0,0,0,0,0,0,0,0,1,4900000,15.4047457630809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26801004","2680100",54,2916,0,1,6,4,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26801005","2680100",25,625,1,1,16,4,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26801424","2680142",22,484,0,0,0,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26801427","2680142",18,324,0,0,12,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26801511","2680151",77,5929,0,0,NA,2,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,1,0,0,0,0,0,0,0
"26802001","2680200",64,4096,1,1,0,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26802002","2680200",51,2601,0,1,6,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26802004","2680200",19,361,1,0,12,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26802511","2680251",24,576,0,1,16,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26802512","2680251",37,1369,1,1,0,2,1,1,0,0,1,0,0,0,0,1,4100000,15.2264975316745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26803002","2680300",55,3025,0,0,6,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26803004","2680300",31,961,1,1,12,3,1,0,0,0,0,0,0,0,0,1,2200000,14.6039679183285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26803007","2680300",30,900,0,1,0,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26804001","2680400",62,3844,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26804002","2680400",61,3721,0,1,6,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26804003","2680400",34,1156,1,0,16,2,1,0,0,0,0,0,0,0,0,1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26804311","2680431",29,841,0,1,0,4,1,1,0,0,1,0,0,0,0,1,2500000,14.7318012898384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26805001","2680500",48,2304,1,1,16,2,1,0,0,0,0,0,0,0,0,1,1100000,13.9108207377686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26805002","2680500",49,2401,0,1,16,2,1,1,0,0,1,0,0,0,0,1,8700000,15.9788335836248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26805511","2680551",25,625,1,0,0,3,1,0,0,0,0,0,0,0,0,1,3500000,15.0682735264596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26805512","2680551",21,441,1,0,16,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26805513","2680551",19,361,1,0,0,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26806001","2680600",64,4096,1,1,9,3,1,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26806002","2680600",63,3969,0,1,6,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26806004","2680600",36,1296,1,1,12,3,1,0,0,0,0,0,0,0,0,1,1750000,14.3751263458997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26806006","2680600",31,961,0,1,16,3,1,0,0,0,0,0,0,0,0,1,1e+05,11.5129254649702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26806411","2680641",33,1089,0,1,16,2,1,0,0,0,0,0,0,0,0,1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26806412","2680641",30,900,1,1,0,2,1,0,0,0,0,0,0,0,0,1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26807001","2680700",86,7396,1,1,6,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26807002","2680700",81,6561,0,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26809001","2680900",55,3025,1,1,6,2,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26809002","2680900",54,2916,0,1,6,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26809511","2680951",31,961,1,1,12,3,1,0,0,0,0,0,0,0,0,1,1800000,14.4032972228664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26809513","2680951",25,625,0,1,12,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26809521","2680952",29,841,0,1,6,4,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26809523","2680952",42,1764,1,1,16,4,1,1,0,0,1,0,0,0,0,1,3600000,15.0964444034263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26810002","2681000",56,3136,0,0,6,2,1,0,0,0,0,0,0,0,0,1,150000,11.9183905730784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26810005","2681000",25,625,1,0,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26810312","2681031",38,1444,0,1,12,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26810314","2681031",36,1296,1,1,12,2,1,0,0,0,0,0,0,0,0,1,150000,11.9183905730784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26810423","2681042",17,289,1,0,6,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26810511","2681051",29,841,1,1,6,2,1,0,0,0,0,0,0,0,0,1,8e+05,13.5923670066501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26810512","2681051",25,625,0,1,12,2,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26812001","2681200",54,2916,1,1,6,2,1,1,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26812002","2681200",50,2500,0,1,NA,2,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26812004","2681200",26,676,1,0,12,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26813001","2681300",86,7396,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26813002","2681300",92,8464,0,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26813516","2681351",15,225,1,0,6,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26815002","2681500",46,2116,0,1,NA,2,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,0,0,0,0
"26815003","2681500",25,625,1,0,6,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26815005","2681500",20,400,0,0,12,2,1,0,0,0,0,0,0,0,0,1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26816001","2681600",49,2401,1,1,12,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26816002","2681600",47,2209,0,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26816005","2681600",21,441,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26816411","2681641",26,676,0,1,16,2,1,0,0,0,0,0,0,0,0,1,5e+05,13.1223633774043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26816511","2681651",22,484,1,0,16,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26817001","2681700",50,2500,1,1,16,3,1,0,0,0,0,0,0,0,0,1,4200000,15.2505950832536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26817002","2681700",41,1681,0,1,6,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26817004","2681700",18,324,1,0,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26817008","2681700",23,529,0,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26819001","2681900",48,2304,1,1,16,2,1,0,0,0,0,0,0,0,0,1,3600000,15.0964444034263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26819002","2681900",49,2401,0,1,16,2,1,1,0,0,1,0,0,0,0,1,4600000,15.3415668614593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26819003","2681900",25,625,1,0,16,2,1,0,0,0,0,0,0,0,0,1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26819511","2681951",20,400,1,0,16,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26820001","2682000",47,2209,1,1,16,2,1,0,0,0,0,0,0,0,0,1,7500000,15.8304135785065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26820002","2682000",40,1600,0,1,9,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26820003","2682000",23,529,1,0,16,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26820004","2682000",15,225,0,0,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26821001","2682100",50,2500,1,1,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26821002","2682100",44,1936,0,1,9,6,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26821003","2682100",25,625,1,1,12,6,1,NA,NA,NA,NA,NA,NA,NA,NA,1,125000,11.7360690162844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26821005","2682100",52,2704,0,0,NA,6,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26821006","2682100",19,361,0,1,6,6,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26821511","2682151",19,361,1,1,9,2,1,0,0,0,0,0,0,0,0,1,6e+05,13.3046849341983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26821512","2682151",18,324,0,1,9,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268220012","2682200",32,1024,0,1,12,4,1,0,0,0,0,0,0,0,0,1,1600000,14.28551418721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26822003","2682200",34,1156,1,0,6,4,1,0,0,0,0,0,0,0,0,1,1e+05,11.5129254649702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26822004","2682200",32,1024,1,1,6,4,1,0,0,0,0,0,0,0,0,1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26822005","2682200",20,400,1,0,6,4,1,0,0,0,0,0,0,0,0,1,1e+05,11.5129254649702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26822006","2682200",27,729,1,0,6,4,1,0,0,0,0,0,0,0,0,1,1e+05,11.5129254649702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26822008","2682200",29,841,1,0,9,4,1,0,0,0,0,0,0,0,0,1,9e+05,13.7101500423064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26822511","2682251",18,324,0,0,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26824002","2682400",76,5776,0,0,NA,3,1,1,0,0,1,0,0,0,0,1,NA,NA,0,0,0,0,0,1,0,0,0,0
"26824003","2682400",39,1521,1,1,6,3,1,0,0,0,0,0,0,0,0,1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26824004","2682400",40,1600,0,1,6,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26825001","2682500",54,2916,1,1,12,3,1,1,0,0,1,0,0,0,0,1,2120000,14.5669266466482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26825002","2682500",53,2809,0,1,6,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26825004","2682500",27,729,1,1,16,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26825005","2682500",25,625,0,1,16,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26825411","2682541",29,841,1,1,16,3,1,0,0,0,0,0,0,0,0,1,4300000,15.2741255806638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26825412","2682541",29,841,0,1,0,3,1,0,0,0,0,0,0,0,0,1,2500000,14.7318012898384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26826001","2682600",44,1936,1,1,12,3,1,1,0,0,1,0,0,0,0,1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26826002","2682600",38,1444,0,1,6,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26827001","2682700",51,2601,1,1,6,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26827002","2682700",46,2116,0,1,6,3,1,0,0,0,0,0,0,0,0,1,5e+05,13.1223633774043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26827004","2682700",27,729,1,0,12,3,1,0,0,0,0,0,0,0,0,1,2300000,14.6484196808994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26827511","2682751",28,784,0,1,9,4,1,0,0,0,0,0,0,0,0,1,250000,12.4292161968444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26827513","2682751",27,729,1,1,6,4,1,0,0,0,0,0,0,0,0,1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26828001","2682800",46,2116,1,1,9,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26828002","2682800",45,2025,0,1,6,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26828003","2682800",26,676,0,1,16,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26828004","2682800",22,484,1,0,16,3,1,0,0,0,0,0,0,0,0,1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26828005","2682800",18,324,1,0,12,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26828006","2682800",16,256,1,0,12,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26830001","2683000",80,6400,1,1,NA,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26830002","2683000",80,6400,0,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26841003","2684100",51,2601,1,1,NA,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26841004","2684100",34,1156,0,1,6,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842001","2684200",66,4356,1,1,6,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842002","2684200",62,3844,0,1,6,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842113","2684211",34,1156,1,1,9,2,1,0,0,0,0,0,0,0,0,1,3500000,15.0682735264596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842115","2684211",32,1024,0,1,12,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842411","2684241",44,1936,1,1,12,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842412","2684241",36,1296,0,1,9,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842421","2684242",35,1225,1,1,12,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842422","2684242",29,841,0,1,12,3,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842511","2684251",28,784,1,1,12,2,1,0,0,0,0,0,0,0,0,1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842512","2684251",25,625,0,1,6,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26842541","2684254",22,484,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1500000,14.2209756660724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26843001","2684300",48,2304,1,1,12,2,1,1,1,1,0,0,0,0,0,1,6100000,15.6237993291435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26843002","2684300",47,2209,0,1,12,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26843411","2684341",24,576,1,0,16,2,1,0,0,0,0,0,0,0,0,1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26843511","2684351",23,529,0,0,16,2,1,0,0,0,0,0,0,0,0,1,5e+06,15.4249484703984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26843521","2684352",18,324,1,0,16,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26902002","2690200",72,5184,0,0,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26902003","2690200",45,2025,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26902005","2690200",42,1764,0,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26902006","2690200",19,361,0,0,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26902311","2690231",42,1764,1,1,9,2,1,0,0,0,0,0,0,0,0,1,1900000,14.4573644441367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26902312","2690231",43,1849,0,1,12,2,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26902511","2690251",18,324,0,0,16,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26903001","2690300",77,5929,1,0,6,2,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0
"26903003","2690300",42,1764,1,1,12,2,1,0,0,0,0,0,0,0,0,1,4e+06,15.2018049190842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26903004","2690300",37,1369,0,1,0,2,1,1,0,0,1,0,0,0,0,1,1700000,14.3461388090264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
